time_s,wheel0_corrected_rad_s,wheel1_corrected_rad_s,wheel2_corrected_rad_s,wheel3_corrected_rad_s
0.00000000,58.12166751,57.84676847,57.75307964,57.77398940
0.01000000,58.10295898,57.87786626,57.78351388,57.78487317
0.02000000,58.12043511,57.85352412,57.78082238,57.79111252
0.03000000,58.10736428,57.92670972,57.74185074,57.84443116
0.04000000,58.07565352,57.90242946,57.78478283,57.89282264
0.05000000,58.10198960,57.86064456,57.75956449,57.84888815
0.06000000,58.15034854,57.86795709,57.72581271,57.84273159
0.07000000,58.08781797,57.84464962,57.73531870,57.86387508
0.08000000,58.17635129,57.86957983,57.73442623,57.84138648
0.09000000,58.10117188,57.87236109,57.71477083,57.83746594
0.10000000,58.07418842,57.97239958,57.73707763,57.79817324
0.11000000,58.06517369,57.87213816,57.75950011,57.77024320
0.12000000,58.16288502,57.93247671,57.76007824,57.75177448
0.13000000,58.15845731,57.87357326,57.72016157,57.80199274
0.14000000,58.15973823,57.90943886,57.69367622,57.83891464
0.15000000,58.00228409,57.88601889,57.76042445,57.84016221
0.16000000,58.16907370,57.92179444,57.73718855,57.84628397
0.17000000,58.20951941,57.92800079,57.76603403,57.85690827
0.18000000,58.13563904,57.94900889,57.79348392,57.81127687
0.19000000,58.12568273,57.83462514,57.74697098,57.81819797
0.20000000,58.06666673,57.88890511,57.74510466,57.85513319
0.21000000,58.08631444,57.93582208,57.71748376,57.80464167
0.22000000,58.15381467,57.88917380,57.75102701,57.76945406
0.23000000,58.13280394,57.91952434,57.76050587,57.76084225
0.24000000,58.12276669,57.89419980,57.74223086,57.77360565
0.25000000,58.14409232,57.95048216,57.75477012,57.86863330
0.26000000,58.04597279,57.91856730,57.73408809,57.80453995
0.27000000,58.17228405,57.86670279,57.72616786,57.87856020
0.28000000,58.08141014,57.87581203,57.67048543,57.87040712
0.29000000,58.07617052,57.90403317,57.76855899,57.83669310
0.30000000,58.20374645,57.92521055,57.74735046,57.86010241
0.31000000,58.20682204,57.91085184,57.70188513,57.81620578
0.32000000,58.10847306,57.86551265,57.69460636,57.75505238
0.33000000,58.06205559,57.84825596,57.77016018,57.79645588
0.34000000,58.05997103,57.93567644,57.82027532,57.76423604
0.35000000,58.15773109,57.94113707,57.79066331,57.83614061
0.36000000,58.16334358,57.90570127,57.74060366,57.85715127
0.37000000,58.06499522,57.82206725,57.72755212,57.81270596
0.38000000,58.16363652,57.84922346,57.72736706,57.86161064
0.39000000,58.08808346,57.96459933,57.75301355,57.84493749
0.40000000,58.13112497,57.91972088,57.81618687,57.84088076
0.41000000,58.13112038,57.90641181,57.77024041,57.86899049
0.42000000,58.09671457,57.83208411,57.75734759,57.81332926
0.43000000,58.09956328,57.87595423,57.75185895,57.81862387
0.44000000,58.13895793,57.89641480,57.72541192,57.77630029
0.45000000,58.04999550,57.88393302,57.70984593,57.76465587
0.46000000,58.12646482,57.91109503,57.66282346,57.81504367
0.47000000,58.11704789,57.86935210,57.78604713,57.88248231
0.48000000,58.11221958,57.88502372,57.81451019,57.85031610
0.49000000,58.11858633,57.86744327,57.73955942,57.88440715
0.50000000,58.02876532,57.88081591,57.69570233,57.86633595
0.51000000,58.12542501,57.89639556,57.76944928,57.84256486
0.52000000,58.16488794,57.90071628,57.73436878,57.89313218
0.53000000,58.09060679,57.88323509,57.74089423,57.78418330
0.54000000,58.07984050,57.83585887,57.72644502,57.76699020
0.55000000,58.11584765,57.86866849,57.75656384,57.75686053
0.56000000,58.12043977,57.88138297,57.77293097,57.77315369
0.57000000,58.17194523,57.92256692,57.72346688,57.80870026
0.58000000,58.04990847,57.92416606,57.75447298,57.86086870
0.59000000,58.10198597,57.85971096,57.76563869,57.83741925
0.60000000,58.12006683,57.87597127,57.73098039,57.83480793
0.61000000,58.09356743,57.88649777,57.76716047,57.87143567
0.62000000,58.12900154,57.87397143,57.73529691,57.80592652
0.63000000,58.18510788,57.86908176,57.71028259,57.85154569
0.64000000,58.11935324,57.86440657,57.75358294,57.81521129
0.65000000,58.10644386,57.88427352,57.76880139,57.76712246
0.66000000,57.97621598,57.85967477,57.74941649,57.76056475
0.67000000,58.04716300,57.89580084,57.75222984,57.78859375
0.68000000,58.14028842,57.90374229,57.71235136,57.86475179
0.69000000,58.14263329,57.87757625,57.73597120,57.87743499
0.70000000,58.16246775,57.85812295,57.74522424,57.87192031
0.71000000,58.09970036,57.86595007,57.70324537,57.86772560
0.72000000,57.98117935,57.91163017,57.77465123,57.84868257
0.73000000,58.24214955,57.88389669,57.77136980,57.83879829
0.74000000,58.15444716,57.92582969,57.74607437,57.81649281
0.75000000,58.12503983,57.82792076,57.70346689,57.80701803
0.76000000,58.04851566,57.84677264,57.73338161,57.77168977
0.77000000,58.08191762,57.91004251,57.71249635,57.75906852
0.78000000,58.12955054,57.88388387,57.70345407,57.77204013
0.79000000,58.14987766,57.89467872,57.70599278,57.83934689
0.80000000,58.02027548,57.83580814,57.78499548,57.83535099
0.81000000,58.14647069,57.87346631,57.78806815,57.79441932
0.82000000,58.17175512,57.90383981,57.78411088,57.86205786
0.83000000,58.09001206,57.92154376,57.67888706,57.83178561
0.84000000,58.14636233,57.85887044,57.73315402,57.81065863
0.85000000,58.05192330,57.88643494,57.71996643,57.85026313
0.86000000,58.08673586,57.85095232,57.75734860,57.76855046
0.87000000,58.07980587,57.88235517,57.72845588,57.78930240
0.88000000,58.10799865,57.81748361,57.73877976,57.72127090
0.89000000,58.09969054,57.83783755,57.66359708,57.77566245
0.90000000,58.08071853,57.86461673,57.77363158,57.79442629
0.91000000,58.03284435,57.85398356,57.74298118,57.87366391
0.92000000,58.14914129,57.89613613,57.74714793,57.83866216
0.93000000,58.13541465,57.87029715,57.69396503,57.82353119
0.94000000,58.04609535,57.90793616,57.74040471,57.82151627
0.95000000,58.13211953,57.82184018,57.70899551,57.80541499
0.96000000,58.05803245,57.88380201,57.69023595,57.76817929
0.97000000,58.13054484,57.83366059,57.70134579,57.75358756
0.98000000,58.05514925,57.82535560,57.72123462,57.75112850
0.99000000,58.03969553,57.83263586,57.78051352,57.70093972
1.00000000,58.04269966,57.84949351,57.72013822,57.77021427
1.01000000,58.12328972,57.92996635,57.72915754,57.82178065
1.02000000,58.08242373,57.92498887,57.72376247,57.84920098
1.03000000,58.14064922,57.80768876,57.70862548,57.83350502
1.04000000,58.02913850,57.81746067,57.69648332,57.85689781
1.05000000,58.08673644,57.84638054,57.75523868,57.81127687
1.06000000,58.14420346,57.87908687,57.71536761,57.81428775
1.07000000,58.06481880,57.87887606,57.67410874,57.76695285
1.08000000,58.03636144,57.80432564,57.70523162,57.70972412
