time_s,wheel0_corrected_rad_s,wheel1_corrected_rad_s,wheel2_corrected_rad_s,wheel3_corrected_rad_s
1.86000000,42.06746308,41.89265218,41.80553951,41.91212138
1.87000000,42.01118452,41.82766312,41.76216411,41.94086573
1.88000000,42.03345314,41.82795211,41.77100351,41.94333126
1.89000000,42.00718280,41.79234859,41.80351478,41.87291441
1.90000000,42.06785025,41.92896162,41.80426592,41.88207465
1.91000000,41.95882128,41.86510992,41.81907387,41.86392133
1.92000000,42.04651471,41.90254496,41.81006135,41.84435583
1.93000000,41.99892227,41.81485298,41.85365674,41.89135657
1.94000000,42.00793172,41.86199311,41.83389367,41.83696296
1.95000000,41.96026813,41.88876972,41.80710259,41.84298324
1.96000000,42.01970974,41.88790074,41.81032006,41.80926113
1.97000000,41.97385097,41.90748825,41.83752577,41.85647258
1.98000000,42.02882932,41.84855140,41.86965438,41.82215033
1.99000000,42.00749871,41.83152391,41.92185359,41.88388057
2.00000000,41.99720998,41.87407802,41.87644407,41.89134046
2.01000000,42.03654805,41.83460153,41.82335278,41.84080456
2.02000000,42.05615171,41.93502605,41.82563882,41.83706449
2.03000000,41.98846683,41.83241679,41.80207098,41.79166829
2.04000000,41.99370303,41.89500274,41.84826403,41.81947188
2.05000000,42.00939688,41.90543133,41.77756520,41.82851486
2.06000000,42.01601783,41.90977290,41.80571599,41.87288016
2.07000000,42.05102523,41.84898259,41.75690220,41.86781231
2.08000000,41.99445515,41.86826193,41.81808700,41.97205281
2.09000000,42.00794919,41.94235035,41.77162060,41.91736994
2.10000000,42.02777214,42.00280966,41.82495209,41.95042251
2.11000000,42.05733461,41.98639317,41.77473560,41.92533761
2.12000000,42.04567880,41.85840679,41.79413286,41.90337051
2.13000000,42.05132461,41.85300756,41.78949928,41.92905671
2.14000000,42.05250476,41.91187094,41.82388405,41.89278784
2.15000000,42.03792890,41.94462075,41.81845838,41.92707544
2.16000000,42.00432227,41.91501724,41.79662350,41.86304621
2.17000000,42.01559147,41.68536998,41.77216615,41.88386912
2.18000000,42.07401267,42.00709169,41.79330041,41.89860558
2.19000000,42.11087426,41.98918033,41.82141125,41.89521805
2.20000000,42.08230405,42.10454796,41.79981294,41.91338987
2.21000000,42.03795251,41.96801548,41.78793216,41.84150652
2.22000000,42.08260434,41.86236414,41.78345136,41.86441295
2.23000000,42.08887483,41.92629326,41.82939578,41.85558232
2.24000000,42.07534120,41.92003195,41.81608211,41.82357189
2.25000000,42.04801373,42.00954625,41.81155470,41.88769614
2.26000000,42.03032661,41.94603381,41.79696588,41.80036766
2.27000000,42.07265909,41.97460606,41.80859756,41.82637759
2.28000000,42.10089450,41.97815400,41.82652058,41.83548082
2.29000000,42.11668751,41.95667893,41.80612665,41.81266625
2.30000000,42.03770873,41.95474569,41.79174676,41.83783460
2.31000000,42.06285735,41.88819488,41.78772745,41.87196344
2.32000000,42.02460149,41.89021841,41.79845631,41.88053990
2.33000000,42.11465854,41.86365820,41.80836338,41.92093351
2.34000000,42.10697027,41.90394954,41.84825263,41.99363892
2.35000000,42.06448860,41.99968855,41.86669562,41.89099822
2.36000000,41.99301371,41.93661667,41.84136326,42.00326004
2.37000000,42.02399554,41.95176380,41.87668017,41.88474428
2.38000000,42.09790345,41.89057862,41.82607479,41.89580392
2.39000000,42.07421665,41.93341931,41.80271658,41.85037790
2.40000000,42.03144369,41.93230082,41.75368061,41.66509874
2.41000000,41.98540892,41.92366251,41.76578952,41.92082701
2.42000000,42.01420820,41.92089372,41.81304699,41.86655556
2.43000000,42.06866483,41.93337240,41.81983147,41.90666681
2.44000000,42.04315204,41.84041155,41.81056874,41.92848052
2.45000000,41.97924466,41.86400521,41.78731234,41.88239137
2.46000000,41.98185078,41.88819893,41.82780422,41.96127368
2.47000000,42.01559323,41.93950582,41.78508277,41.84708706
2.48000000,42.03158512,41.87259158,41.80829179,41.88967121
2.49000000,42.04376489,41.88605873,41.79903968,41.89521727
2.50000000,41.97463717,41.84841267,41.77757326,41.91786224
2.51000000,41.98853736,41.86510186,41.86365595,41.96269739
2.52000000,41.98800355,41.86682172,41.82336829,41.97209976
2.53000000,42.01349558,41.88610049,41.82076164,41.94062783
2.54000000,41.96307119,41.85313190,41.81588621,41.88605799
2.55000000,42.01346127,41.86873285,41.82495450,41.92800317
2.56000000,41.94953199,41.87896245,41.89069027,41.88954853
2.57000000,42.00971543,41.88515491,41.86205809,41.88661470
2.58000000,42.00790273,41.90655063,41.88983614,41.89335948
2.59000000,42.06566358,41.87164091,41.83723157,41.89279104
2.60000000,42.01520290,41.90427729,41.88539544,41.90472860
2.61000000,41.99982758,41.94194195,41.85903670,41.89871872
2.62000000,41.97125275,41.90813645,41.84306177,41.92744860
2.63000000,42.01507432,41.81904294,41.84766336,41.93437780
2.64000000,42.06176155,41.89947618,41.83542183,41.87736655
2.65000000,42.06448511,41.96261061,41.86669267,41.91786756
2.66000000,42.01547154,41.69630990,41.84135572,41.89527451
2.67000000,42.02586821,41.81781704,41.82780804,41.85103397
2.68000000,42.03893047,41.97106798,41.79413269,41.88686922
2.69000000,42.04388625,42.05442767,41.81589231,41.88157528
2.70000000,42.00897340,42.15804904,41.79372425,41.88322795
2.71000000,41.98989900,41.93708008,41.81032006,41.85828486
2.72000000,42.08217620,41.84502489,41.80859441,41.89332343
2.73000000,42.12685143,41.88422402,41.79622409,41.95581364
2.74000000,42.07469819,41.91637039,41.78395092,41.95977726
2.75000000,42.01070411,41.98844315,41.83184432,41.90472164
2.76000000,41.95940665,41.92401213,41.80104571,41.93444504
2.77000000,42.08272981,41.97092590,41.78064110,41.84373510
2.78000000,42.15500455,41.89047012,41.76318781,41.89412970
2.79000000,42.09788000,41.91066990,41.75503985,41.87289057
2.80000000,41.97463490,41.88801937,41.76423202,41.81068792
2.81000000,42.02557446,41.90529640,41.83689309,41.87289296
2.82000000,42.06994260,41.89360721,41.83668317,41.86783674
2.83000000,42.07491050,41.94417342,41.81631614,41.85110015
2.84000000,42.03487527,41.89493612,41.77253413,41.93524907
2.85000000,41.99998822,41.84055939,41.76703092,41.96391223
2.86000000,41.99857768,41.95052585,41.80583963,41.87168694
2.87000000,42.05636010,41.92984543,41.87991057,41.85978114
2.88000000,42.03659693,41.89761715,41.83183001,41.79117021
2.89000000,42.03414991,41.90906519,41.80058570,41.53464444
2.90000000,41.99272125,41.89205996,41.77840799,41.75784385
2.91000000,41.96356754,41.90609229,41.77882343,41.79190221
2.92000000,41.97863455,41.85445366,41.76726781,41.84340196
2.93000000,42.04208430,41.86365932,41.77206594,41.87173300
2.94000000,42.03022390,41.86036195,41.76836274,41.81057570
2.95000000,42.12309811,41.89249385,41.80869649,41.87762584
2.96000000,41.95147728,41.87404414,41.79237549,41.87735188
2.97000000,41.98890514,41.83561373,41.81891971,41.88118294
2.98000000,41.88229792,41.84597971,41.81188219,41.92914717
2.99000000,42.09345434,41.91496325,41.83074695,41.92629935
3.00000000,42.04668961,41.87172620,41.82825545,42.01336930
3.01000000,42.07976669,41.91918266,41.85046658,41.92980546
3.02000000,41.95316318,41.86730283,41.83531022,41.95039962
3.03000000,42.01861499,41.91548362,41.85858645,41.96028535
3.04000000,42.05215294,41.59226000,41.88995705,41.96425140
3.05000000,42.05508501,41.98843320,41.88723349,41.88686197
3.06000000,42.04162614,41.85691578,41.82333879,41.98365680
3.07000000,42.01012474,42.10611627,41.83414911,41.86050096
3.08000000,41.96115806,41.94867814,41.84319689,41.78721484
3.09000000,42.05274372,41.88382235,41.84437686,41.90414951
3.10000000,42.07603113,41.91936912,41.88574471,41.81067905
3.11000000,42.07369740,41.91424778,41.82353889,41.84603322
3.12000000,41.98441771,41.92490459,41.79231957,41.87120185
3.13000000,41.93586589,41.93524904,41.78082742,41.87343819
3.14000000,42.03939937,41.94177386,41.68434241,41.85925724
3.15000000,42.08722262,41.94763041,41.78146824,41.89215971
3.16000000,41.98529972,41.95051931,41.74359237,41.88953845
3.17000000,42.01591297,41.88515786,41.87098687,41.88661848
3.18000000,41.97368187,41.91101912,41.83181280,41.89778743
3.19000000,42.14253991,41.94601611,41.75662270,41.88832510
3.20000000,42.11156398,41.93687325,41.71701062,41.86457228
3.21000000,41.98763695,41.91056733,41.76110683,41.92547068
3.22000000,41.97414268,41.90364763,41.82075787,41.94089531
3.23000000,42.07364145,41.95766826,41.84762664,42.05102592
3.24000000,42.13053183,41.99141706,41.82195368,41.85950966
3.25000000,42.09290586,42.00920221,41.81541740,41.99415778
3.26000000,42.01066597,41.93662991,41.84580154,41.88175524
3.27000000,42.00235706,41.96072915,41.89893565,41.74060392
3.28000000,42.11094420,41.98899713,41.90976808,41.97205723
3.29000000,42.10053129,41.98204197,41.87531570,41.87266491
3.30000000,42.13886040,41.95657164,41.84231135,41.91006400
3.31000000,42.05273121,41.95949261,41.84103259,41.93876081
3.32000000,42.05186257,42.01948860,41.88884170,41.90002653
3.33000000,42.07255628,41.97367227,41.91665954,41.98267359
3.34000000,42.20226753,41.99313222,41.88550988,41.92401421
3.35000000,42.05288758,41.91445253,41.87632787,41.91812869
3.36000000,42.10930049,41.95988127,41.81405384,41.95679954
3.37000000,42.02362479,41.92603877,41.90566968,41.92410777
3.38000000,42.13796401,42.10173393,41.76317286,41.90307478
3.39000000,42.10440395,41.97794677,41.79963218,41.93095323
3.40000000,42.09741463,42.00019991,41.78805671,41.89100698
3.41000000,42.03317017,41.88298364,41.79525644,41.88633963
3.42000000,42.09249076,41.98763847,41.86778300,41.93167389
3.43000000,42.09785595,41.97478244,41.82075904,41.89134174
3.44000000,42.04239294,41.90031894,41.79516025,41.86818230
3.45000000,41.99476500,41.82720100,41.77548683,41.89216389
3.46000000,42.01224890,41.84774050,41.87791245,41.89401211
3.47000000,42.03636407,41.95220437,41.83085395,41.93022304
3.48000000,42.05056613,41.97870317,41.85411574,41.92457855
3.49000000,42.03513819,41.90321204,41.74335864,41.88386393
3.50000000,41.96293499,41.84289687,41.82733462,41.92260010
3.51000000,42.02811290,41.82567674,41.80401562,41.90765069
3.52000000,42.03416789,41.87233418,41.83861849,41.91402470
3.53000000,42.04009049,41.90013208,41.81647732,41.88521405
3.54000000,42.00086771,41.88664399,41.83095523,41.87737847
3.55000000,41.98498413,41.83438251,41.81033965,41.88207465
3.56000000,41.97477158,41.87404011,41.92579929,41.89978721
3.57000000,42.00087626,41.85790337,41.87670372,41.86785939
3.58000000,42.00132941,41.90430760,41.83853018,41.86897800
3.59000000,42.01990890,41.90032708,41.82629583,41.84142362
3.60000000,41.99925310,41.81831271,41.82893668,41.86530197
3.61000000,41.94494086,41.87896822,41.87790318,41.93427592
3.62000000,42.02288104,41.87622844,41.87098429,41.91342499
3.63000000,41.98755994,41.91995743,41.87643670,41.99610662
3.64000000,42.05315150,41.90572223,41.88103846,42.00905730
3.65000000,42.04387505,41.94584453,41.91207842,42.04364694
3.66000000,42.06842077,41.93296726,41.92125346,42.02852541
3.67000000,42.07259587,41.93949654,41.89673549,41.96103765
3.68000000,42.05360639,41.95388565,41.86995062,41.96123738
3.69000000,42.05931278,42.00772651,41.89368135,41.92649047
3.70000000,42.07938260,41.65658151,41.82370743,41.94026318
3.71000000,42.09320856,42.13899737,41.84538918,41.91772396
3.72000000,42.08117200,41.90254078,41.77902966,41.89803846
3.73000000,42.08666870,42.13670379,41.78969284,41.87344039
3.74000000,42.03339877,41.91372582,41.77739418,41.91735694
3.75000000,42.07119259,41.98792632,41.81555682,41.87873699
3.76000000,42.14991453,41.94155647,41.82430856,41.92084047
3.77000000,42.12673592,41.93877510,41.83085453,41.90006602
3.78000000,42.10020544,42.00898725,41.80067061,41.85325790
3.79000000,42.01266523,41.96599653,41.79210958,41.90617711
3.80000000,42.08082903,41.99976317,41.83177833,41.86011707
3.81000000,42.07244118,41.98233168,41.81070826,41.92101637
3.82000000,42.11325829,41.94848772,41.86091481,41.90066801
3.83000000,42.13037628,41.92363690,41.76319862,41.84061255
3.84000000,42.15861595,41.99424022,41.81305398,41.85508347
3.85000000,42.04608025,41.96872572,41.78805671,41.81513483
3.86000000,42.03411980,41.98591599,41.80121076,41.83707309
3.87000000,42.02266160,41.95176242,41.81190265,41.86443757
3.88000000,42.07769095,41.92441937,41.85631030,41.90926692
3.89000000,42.13258096,41.96734210,41.79516581,41.96662044
3.90000000,42.02889051,41.88063896,41.79773997,41.79396793
3.91000000,42.04774385,41.91024767,41.83301987,41.89842128
3.92000000,42.04115507,41.93431154,41.81269786,41.84994000
3.93000000,42.05056521,41.92832859,41.88536526,41.80426746
3.94000000,42.04864841,41.90770237,41.80986469,41.98215470
3.95000000,42.01998910,41.91894017,41.81394374,41.91365882
3.96000000,42.05439374,41.96437771,41.82244584,41.96128684
3.97000000,42.08614126,41.99340482,41.81607709,41.88055097
3.98000000,42.02657893,41.90347487,41.85664006,41.95674732
3.99000000,42.01796177,41.90006158,41.88466973,41.93095245
4.00000000,42.03382597,41.93281513,41.89959676,41.92234088
4.01000000,42.04313038,41.95005992,41.86811128,41.97619405
4.02000000,42.07218130,41.94281060,41.82854803,41.93169343
4.03000000,41.99684594,41.95797614,41.82964318,41.94510522
4.04000000,42.06514587,41.85575561,41.85302183,41.98909022
4.05000000,42.06155849,41.88063934,41.86017846,41.93697362
4.06000000,42.08380079,41.89683640,41.90010222,41.96564486
4.07000000,42.02319288,42.00600649,41.91306669,41.98742073
4.08000000,42.08214656,42.01235918,41.84075292,41.93796461
4.09000000,42.01945992,41.95697595,41.90780563,41.98665419
4.10000000,42.05844561,41.86076081,41.84956263,42.00322748
4.11000000,42.04089519,41.87031728,41.89387016,41.99261937
4.12000000,42.09970687,41.92115344,41.86299840,42.02162218
4.13000000,42.09512760,42.01916016,41.82544064,41.89414691
4.14000000,42.08136266,41.94934240,41.86675635,41.88629676
4.15000000,42.03382460,41.92384858,41.83707642,41.85973050
4.16000000,42.13340374,41.94556819,41.85917488,41.78345935
4.17000000,42.09474896,41.99302106,41.84189329,41.88458255
4.18000000,42.05541824,41.94988669,41.84296985,41.84217134
4.19000000,41.96474453,41.89139375,41.79961504,41.89051102
4.20000000,42.05255517,41.97896301,41.86015857,41.87426513
4.21000000,42.14244589,41.97742011,41.77950072,41.87571036
4.22000000,42.17193718,41.99649272,41.82939032,41.87727301
4.23000000,42.05273602,41.82592215,41.78287800,41.97372265
4.24000000,42.01966559,41.85409409,41.80984816,41.90615383
4.25000000,42.07197225,41.97728142,41.80058655,41.95838489
4.26000000,42.07242471,42.01381209,41.83134013,41.91458058
4.27000000,42.03262694,41.95144789,41.78604627,41.83107123
4.28000000,42.04319627,41.83542403,41.85652316,41.85397978
4.29000000,42.06334839,41.81076033,41.80411078,41.89522999
4.30000000,42.11490006,41.91040599,41.93101952,41.93129746
4.31000000,42.03860429,41.95900798,41.81457263,41.93060451
4.32000000,42.02271620,42.00312223,41.85858366,41.88335715
4.33000000,42.02143222,41.97227706,41.78970169,41.89582564
4.34000000,42.07262096,41.90478695,41.85301791,41.91288797
4.35000000,42.05705537,41.86726923,41.77993830,41.88768498
4.36000000,42.05225922,41.88343003,41.84641244,41.90924080
4.37000000,42.02060914,41.94270905,41.84017075,41.86837333
4.38000000,42.03447802,41.95092856,41.88669872,41.87995729
4.39000000,42.05117401,41.90770237,41.87213706,41.88832851
4.40000000,42.02240807,41.87864210,41.85400073,41.90918961
4.41000000,42.05172635,41.90609812,41.75126436,41.88111181
4.42000000,42.01994894,41.92788931,41.76649023,41.88454754
4.43000000,41.99369662,41.88456815,41.79348114,41.93437741
4.44000000,42.02736688,41.87323227,41.84433964,41.84616657
4.45000000,41.97097887,41.88801704,41.81919994,41.88208355
4.46000000,42.09990174,41.93662440,41.85025024,41.85994097
4.47000000,41.98996781,41.89897730,41.82605364,41.87886008
4.48000000,42.05285443,41.91411528,41.85455694,41.97656285
4.49000000,42.00513146,41.86021006,41.81295453,41.89946868
4.50000000,42.08859070,41.92528018,41.84678014,41.93248372
4.51000000,42.01796683,41.97293531,41.83302311,41.90252743
4.52000000,42.05133364,41.93265012,41.84462985,41.85942304
4.53000000,42.00751800,41.84819424,41.82981827,41.89333446
4.54000000,42.00170577,41.85852681,41.88105026,41.90617049
4.55000000,42.05844507,41.89205170,41.84513548,41.92707188
4.56000000,42.03482847,41.98682936,41.84025192,41.93805899
4.57000000,42.05146962,41.92788034,41.81100465,41.89794596
4.58000000,42.08377207,41.90693312,41.82695190,41.89413390
4.59000000,42.08136471,41.88664248,41.85330006,41.93542253
4.60000000,42.06999340,41.95525506,41.84600500,41.89995548
4.61000000,42.03749764,41.97692992,41.85471114,41.88348330
