time_s,wheel0_corrected_rad_s,wheel1_corrected_rad_s,wheel2_corrected_rad_s,wheel3_corrected_rad_s
1.63000000,41.94969484,41.74498775,41.62479713,41.67453105
1.64000000,41.85870726,41.75905136,41.65019220,41.69697155
1.65000000,41.76631938,41.67151927,41.64398001,41.71995096
1.66000000,41.86725279,41.76460544,41.66839776,41.69076015
1.67000000,41.86566983,41.67548193,41.63410475,41.68192826
1.68000000,41.90887602,41.69225012,41.64277314,41.68710716
1.69000000,41.81107525,41.69070142,41.61797827,41.62380196
1.70000000,41.80933286,41.68474818,41.61428446,41.66210417
1.71000000,41.82862098,41.65931327,41.59699468,41.66467570
1.72000000,41.79400650,41.70578358,41.66096766,41.65425623
1.73000000,41.86525849,41.57695237,41.65243295,41.65700686
1.74000000,41.81727042,41.74363485,41.67955499,41.66580580
1.75000000,41.82429519,41.71743121,41.66137484,41.69815583
1.76000000,41.79208657,41.74351054,41.58703042,41.69077518
1.77000000,41.78774562,41.69207036,41.61203020,41.69947027
1.78000000,41.83329590,41.66094675,41.68946943,41.71662066
1.79000000,41.93359654,41.69645167,41.68143541,41.77654918
1.80000000,41.84369258,41.70375151,41.72346680,41.76858715
1.81000000,41.81825640,41.76904299,41.57573736,41.77932380
1.82000000,41.76774447,41.75950834,41.60319745,41.80540536
1.83000000,41.85521576,41.70551448,41.64440314,41.66637884
1.84000000,41.89382185,41.79851292,41.67623452,41.80605589
1.85000000,41.94159053,41.78188443,41.66949200,41.71994083
1.86000000,41.89551154,41.73912798,41.64991079,41.71788532
1.87000000,41.85190174,41.78132973,41.65220928,41.78375389
1.88000000,41.82517972,41.70963404,41.60844929,41.70895787
1.89000000,41.85297010,41.76587533,41.66780404,41.77672807
1.90000000,41.92480032,41.74964527,41.62830982,41.79140215
1.91000000,41.93951060,41.95019732,41.73766204,41.77054664
1.92000000,41.89930691,41.91007025,41.64733715,41.79683307
1.93000000,41.90036917,41.78050515,41.68947044,41.73652703
1.94000000,41.95602292,41.72742757,41.70206203,41.78539868
1.95000000,41.98120128,41.67092009,41.63973070,41.75971517
1.96000000,41.93871663,41.75415679,41.69592663,41.69078965
1.97000000,41.86120453,41.83052141,41.62527121,41.72112703
1.98000000,41.90439690,41.82079098,41.64011998,41.71515372
1.99000000,41.91167493,41.81626660,41.64520579,41.67422560
2.00000000,41.95836451,41.74344725,41.63464181,41.68877200
2.01000000,41.85089685,41.72529666,41.65434814,41.64254024
2.02000000,41.83407345,41.77242208,41.65220928,41.69484797
2.03000000,41.84743584,41.76738951,41.59526295,41.60325753
2.04000000,41.94241375,41.79705051,41.55325278,41.62650295
2.05000000,41.86447166,41.68744387,41.49236343,41.61417078
2.06000000,41.85450466,41.76948446,41.58227442,41.59811246
2.07000000,41.84568124,41.70535181,41.62588741,41.71268288
2.08000000,41.90933459,41.80270475,41.69389762,41.67116669
2.09000000,41.83965405,41.66557010,41.62257333,41.65813417
2.10000000,41.81025613,41.70625538,41.51235194,41.58383003
2.11000000,41.79157934,41.71221689,41.55303696,41.56314987
2.12000000,41.81666699,41.70656429,41.58460580,41.65483263
2.13000000,41.80171119,41.67455224,41.68867480,41.70630687
2.14000000,41.75594495,41.58161978,41.64518882,41.82912322
2.15000000,41.78776024,41.62823040,41.63460827,41.89015804
2.16000000,41.80636473,41.69539088,41.60948505,41.77127445
2.17000000,41.83406845,41.78314774,41.68584211,41.82384332
2.18000000,41.74525144,41.65644997,41.69108023,41.78493107
2.19000000,41.75502749,41.57979563,41.67662396,41.79274612
2.20000000,41.76424373,41.61659128,41.68184263,41.82183391
2.21000000,41.85003933,41.71324086,41.75066133,41.78831536
2.22000000,41.83229605,41.77350980,41.73092950,41.77468651
2.23000000,41.89589640,41.74057436,41.72098465,41.71977682
2.24000000,41.88881656,41.63028253,41.71974517,41.73321624
2.25000000,41.84364831,41.67093341,41.66176136,41.77255105
2.26000000,41.81380413,41.77427180,41.67648649,41.75423561
2.27000000,41.77663428,41.78349019,41.68119393,41.69458246
2.28000000,41.86415151,41.68801248,41.65663002,41.67091895
2.29000000,41.89381222,41.69641596,41.67109494,41.70445058
2.30000000,41.88793368,41.74788799,41.70550513,41.64261034
2.31000000,41.77970383,41.80200754,41.67566294,41.73890697
2.32000000,41.81625837,41.80772996,41.61970453,41.66381903
2.33000000,41.88309283,41.70628449,41.67708907,41.74491052
2.34000000,41.96034285,41.73474613,41.64108582,41.69942304
2.35000000,41.92146490,41.75409521,41.64203523,41.70252139
2.36000000,41.78763457,41.84221143,41.61761029,41.68975783
2.37000000,41.83230114,41.85168501,41.64676214,41.71713375
2.38000000,41.95868145,41.76691086,41.72136919,41.71093305
2.39000000,42.03247773,41.66111459,41.66577635,41.77751393
2.40000000,41.92074850,41.79037282,41.63390254,41.77256149
2.41000000,41.81380886,41.77426896,41.54865591,41.74246885
2.42000000,41.84338141,41.89025695,41.55311980,41.66527703
2.43000000,41.87756109,41.80851795,41.56391213,41.73291081
2.44000000,41.91166529,41.67368415,41.63228123,41.74444234
2.45000000,41.90132712,41.66803425,41.63960650,41.71373733
2.46000000,41.83307163,41.77975092,41.68450667,41.74768868
2.47000000,41.83407345,41.81218643,41.64175835,41.73259225
2.48000000,41.81183551,41.78384775,41.59789886,41.67396393
2.49000000,41.86636662,41.71278114,41.61106852,41.69942462
2.50000000,41.83769749,41.69188175,41.58812541,41.65386772
2.51000000,41.85003927,41.73544214,41.64352618,41.62719482
2.52000000,41.78774156,41.76269498,41.60263636,41.69090715
2.53000000,41.84222958,41.74803529,41.59756801,41.64470920
2.54000000,41.87986220,41.67507971,41.55557277,41.69343846
2.55000000,41.81360235,41.72392891,41.56632768,41.67979706
2.56000000,41.77825167,41.70779130,41.61575507,41.63205273
2.57000000,41.69684208,41.67722521,41.57708075,41.65432406
2.58000000,41.99411032,41.71102242,41.59919042,41.72419644
2.59000000,41.90277641,41.64804708,41.55747047,41.64240865
2.60000000,41.85882651,41.70542734,41.63949078,41.71374746
2.61000000,41.60924126,41.62019772,41.65832185,41.71215803
2.62000000,41.71853433,41.78099675,41.68412725,41.62532866
2.63000000,41.81627232,41.66843790,41.65504904,41.77247460
2.64000000,41.93345304,41.72748807,41.58907184,41.72604820
2.65000000,41.80844905,41.62297001,41.61899478,41.71581179
2.66000000,41.70874514,41.72651345,41.64194421,41.76004766
2.67000000,41.76995118,41.78934329,41.66587626,41.72614523
2.68000000,41.88694132,41.73028548,41.72859190,41.74630483
2.69000000,41.89328751,41.67811848,41.67905076,41.75596265
2.70000000,41.86390363,41.58385742,41.62348248,41.76813717
2.71000000,41.82949952,41.75209828,41.61135958,41.73360040
2.72000000,41.84782942,41.80569448,41.65940663,41.72506063
2.73000000,41.81506777,41.75085832,41.65774617,41.76052142
2.74000000,41.84925837,41.71430942,41.67200963,41.70539667
2.75000000,41.81434221,41.66034464,41.63062566,41.73156265
2.76000000,41.86860111,41.77171841,41.62300593,41.75214357
2.77000000,41.80735194,41.79436222,41.54687812,41.66958211
2.78000000,41.93669817,41.67286446,41.53569063,41.73899497
2.79000000,41.95136069,41.73193100,41.55129424,41.63969270
2.80000000,41.91108721,41.74193349,41.62344806,41.72024171
2.81000000,41.84214770,41.76113458,41.77951971,41.63164632
2.82000000,41.75216912,41.73163567,41.74128355,41.70398909
2.83000000,41.90037693,41.77465059,41.70087035,41.70644806
2.84000000,41.99197358,41.74448181,41.59287181,41.58206127
2.85000000,41.94889785,41.71692462,41.64549265,41.72002916
2.86000000,41.78613857,41.80231688,41.62017833,41.62766292
2.87000000,41.76775376,41.75686031,41.62847688,41.70293048
2.88000000,41.85968285,41.77301630,41.61470169,41.68522503
2.89000000,41.89383526,41.69219904,41.53924256,41.73192783
2.90000000,41.85884148,41.77129919,41.58724662,41.75182772
2.91000000,41.78512877,41.76251416,41.57015688,41.67660053
2.92000000,41.81181172,41.76555819,41.60401628,41.74950885
2.93000000,41.82518920,41.77495012,41.59267851,41.65921732
2.94000000,41.83957839,41.72748749,41.59397126,41.66453608
2.95000000,41.82178479,41.71528278,41.54025996,41.68810946
2.96000000,41.84885815,41.70076908,41.56689777,41.68465834
2.97000000,41.82783743,41.77763106,41.53790795,41.72612765
2.98000000,41.86904421,41.67276997,41.54200047,41.71531927
2.99000000,41.85304733,41.73118509,41.53933591,41.75412216
3.00000000,41.82375939,41.71250648,41.50519798,41.77704329
3.01000000,41.84953926,41.72412320,41.61702289,41.70733313
3.02000000,41.89691793,41.74708281,41.62846487,41.74278246
3.03000000,41.80170727,41.60958826,41.63237951,41.72063234
3.04000000,41.77813184,41.72762853,41.63163126,41.73189594
3.05000000,41.75661213,41.71352439,41.68898299,41.64556775
3.06000000,41.77971758,41.71810372,41.72044640,41.71832446
3.07000000,41.82921772,41.74480049,41.75579233,41.66072477
3.08000000,41.88756681,41.65835341,41.70268780,41.68134741
3.09000000,41.85296135,41.77195911,41.69529517,41.72659733
3.10000000,41.83960914,41.75083125,41.64048662,41.62953963
3.11000000,41.78027876,41.79409251,41.74563373,41.70297612
3.12000000,41.74759010,41.69954609,41.69367675,41.66868310
3.13000000,41.86010066,41.70425723,41.75410134,41.71975709
3.14000000,41.92462930,41.62516930,41.64511485,41.75856684
3.15000000,41.90859584,41.70366712,41.60615762,41.69748651
3.16000000,41.81512406,41.72854057,41.57787579,41.73157709
3.17000000,41.84400861,41.76064020,41.57132497,41.73232918
3.18000000,41.81952540,41.75633978,41.60817990,41.70290832
3.19000000,41.89380638,41.70988921,41.63162106,41.70972186
3.20000000,41.83210738,41.67362711,41.59140998,41.75228351
3.21000000,41.83310414,41.67822337,41.52623996,41.68703880
3.22000000,41.77915112,41.68266967,41.56618786,41.72855000
3.23000000,41.81183003,41.75761022,41.60002318,41.71236728
3.24000000,41.82175609,41.73888514,41.66882705,41.69111917
3.25000000,41.83070350,41.72415607,41.66255351,41.74903352
3.26000000,41.80254731,41.67861229,41.56425257,41.62727353
3.27000000,41.79094058,41.65975810,41.55615307,41.68943732
3.28000000,41.81544769,41.68979620,41.60320951,41.68042737
3.29000000,41.84411590,41.71869231,41.61155562,41.64366098
3.30000000,41.78371303,41.71692783,41.65016523,41.68426306
3.31000000,41.76182013,41.67548218,41.63510387,41.65206144
3.32000000,41.78728657,41.67213504,41.58896354,41.70670068
3.33000000,41.87756261,41.68220920,41.66948951,41.75277536
3.34000000,41.85370643,41.70413551,41.57993419,41.75411653
3.35000000,41.73442593,41.71796386,41.60910187,41.72112271
3.36000000,41.72646709,41.65167513,41.57458297,41.73595887
3.37000000,41.78915599,41.70927755,41.61021115,41.66329910
3.38000000,41.87863183,41.70433418,41.58623958,41.67884802
3.39000000,41.78610961,41.77464751,41.58649325,41.69997217
3.40000000,41.75948725,41.72104144,41.58688740,41.66929655
3.41000000,41.77140384,41.75848426,41.63485453,41.70245180
3.42000000,41.85112215,41.73055346,41.64449695,41.68503237
3.43000000,41.89141686,41.74739973,41.63409451,41.71219555
3.44000000,41.87987379,41.68781131,41.61433594,41.70192064
3.45000000,41.77478626,41.72725991,41.60491643,41.72838448
3.46000000,41.85519196,41.66664678,41.60821605,41.73157709
3.47000000,41.84400576,41.76507027,41.65070673,41.71112413
3.48000000,41.86415545,41.78398776,41.62969426,41.72592236
3.49000000,41.85370643,41.77945426,41.62677730,41.71734189
3.50000000,41.85437754,41.72778003,41.63630640,41.71665769
3.51000000,41.81528963,41.68707072,41.63282170,41.69146525
3.52000000,41.87635953,41.72702836,41.61021126,41.71651880
3.53000000,41.84429326,41.74871739,41.59501073,41.68178463
3.54000000,41.91104488,41.82366975,41.57769887,41.66591711
3.55000000,41.85299211,41.68985187,41.64133406,41.70025998
3.56000000,41.86944567,41.77257559,41.62878894,41.66262066
3.57000000,41.84987568,41.74385431,41.65335830,41.63646286
3.58000000,41.89233223,41.77403395,41.60321245,41.67246223
3.59000000,41.84411313,41.73205954,41.64082220,41.61721278
3.60000000,41.89069174,41.65325080,41.61372727,41.63317669
3.61000000,41.84183028,41.74735738,41.59570748,41.66090601
3.62000000,41.93381004,41.71191320,41.54043729,41.65812392
3.63000000,41.84198905,41.78399192,41.56794510,41.66843773
3.64000000,41.79145646,41.72181008,41.60027600,41.67827402
3.65000000,41.79657035,41.72293139,41.58765432,41.72141434
3.66000000,41.81974605,41.63455175,41.60357900,41.69047091
3.67000000,41.82286253,41.67381181,41.60506973,41.65887569
3.68000000,41.82427533,41.70876983,41.56750424,41.71280807
3.69000000,41.78613202,41.74351144,41.60843890,41.63047937
3.70000000,41.79060511,41.74757862,41.58844856,41.69679374
3.71000000,41.81145274,41.68692339,41.59349279,41.69925374
3.72000000,41.78747890,41.61593346,41.63087809,41.73370821
3.73000000,41.81860257,41.63676111,41.60266257,41.67686487
3.74000000,41.78170177,41.72763100,41.60158872,41.71430022
3.75000000,41.80149177,41.67531007,41.56973703,41.71907435
3.76000000,41.73522458,41.70244760,41.58694491,41.67552094
3.77000000,41.88465374,41.70467776,41.59706127,41.68459206
3.78000000,41.81189403,41.67779421,41.61043285,41.68168887
3.79000000,41.82255726,41.64669614,41.59361354,41.76257427
3.80000000,41.69904778,41.66976153,41.65404982,41.74806463
3.81000000,41.78415578,41.66261826,41.59481629,41.71990815
3.82000000,41.77838038,41.71249163,41.61389673,41.71458819
3.83000000,41.81758298,41.71655303,41.62411710,41.65521256
3.84000000,41.75501758,41.72129002,41.63305916,41.70130388
3.85000000,41.80395080,41.64998043,41.64769926,41.67910490
3.86000000,41.79808838,41.73575652,41.65972426,41.71590182
3.87000000,41.84541210,41.70363332,41.62645241,41.69605404
3.88000000,41.83867298,41.67843862,41.66888644,41.72102460
3.89000000,41.84411590,41.69665287,41.67264462,41.66570414
3.90000000,41.77925313,41.67090254,41.63026323,41.71904634
3.91000000,41.86410902,41.71129172,41.62651871,41.74205654
3.92000000,41.83559889,41.77348037,41.60587051,41.71728288
3.93000000,41.83203266,41.73913265,41.64135778,41.70845824
3.94000000,41.83489963,41.73953642,41.64335975,41.71371816
3.95000000,41.84104344,41.72290892,41.64121448,41.68138954
3.96000000,41.84201725,41.68474648,41.58331806,41.64435363
3.97000000,41.86297795,41.67701266,41.56988675,41.67796478
3.98000000,41.86734407,41.69689879,41.57138730,41.66090599
3.99000000,41.82019438,41.75152435,41.55843677,41.61723277
4.00000000,41.77284030,41.74757862,41.62425893,41.65696422
4.01000000,41.78920857,41.74465262,41.57505531,41.64946564
4.02000000,41.88561423,41.72578043,41.58227406,41.57168937
4.03000000,41.88533237,41.69207036,41.58938176,41.68560585
4.04000000,41.87481393,41.66862825,41.61521369,41.63923964
4.05000000,41.76593111,41.67971405,41.57313976,41.67492891
4.06000000,41.78401577,41.70685271,41.59709541,41.69785330
4.07000000,41.78222960,41.72471087,41.53162084,41.66429169
4.08000000,41.82757645,41.68430964,41.58396306,41.65041858
4.09000000,41.78824827,41.59963877,41.55946514,41.71285834
4.10000000,41.73889763,41.61451422,41.63231676,41.68137935
4.11000000,41.73977864,41.67146291,41.58634403,41.63104040
4.12000000,41.76506520,41.66815720,41.59657316,41.67353464
4.13000000,41.78274221,41.63934103,41.54540180,41.59310844
4.14000000,41.74681411,41.65202683,41.58033072,41.62928261
4.15000000,41.75060481,41.64354740,41.55393542,41.69684255
4.16000000,41.75362024,41.72244344,41.54850971,41.63625254
4.17000000,41.72526947,41.62848934,41.53166463,41.65100653
4.18000000,41.74264170,41.62137288,41.56439337,41.65976728
4.19000000,41.77775889,41.57722398,41.57553086,41.63589804
4.20000000,41.73929963,41.64631459,41.62604412,41.65980742
4.21000000,41.75296037,41.67152432,41.52252002,41.64051385
4.22000000,41.74228484,41.71142955,41.53652049,41.64226563
4.23000000,41.72527285,41.67989115,41.50523408,41.64600871
4.24000000,41.73467982,41.58645495,41.57163195,41.67534137
4.25000000,41.75806087,41.59923390,41.62785340,41.72419405
4.26000000,41.71762377,41.61562549,41.59077228,41.70657310
4.27000000,41.76950986,41.66374173,41.61860524,41.72233246
4.28000000,41.73836973,41.63493087,41.59521733,41.72148836
4.29000000,41.77636158,41.65203433,41.66741869,41.71827808
4.30000000,41.79751062,41.68592205,41.63046790,41.73610388
4.31000000,41.80699790,41.76078993,41.66313732,41.74250290
4.32000000,41.79193193,41.64616440,41.61984051,41.69077986
4.33000000,41.79158670,41.61696793,41.62607794,41.66416480
4.34000000,41.85859112,41.65653616,41.64777939,41.68442387
4.35000000,41.89216627,41.68317932,41.62265862,41.63613637
4.36000000,41.86855525,41.77706914,41.59709079,41.63338819
4.37000000,41.78667295,41.76080011,41.55410439,41.57189056
4.38000000,41.80973890,41.70197949,41.59761913,41.63278211
4.39000000,41.85913940,41.67899420,41.60146387,41.63113568
4.40000000,41.90149471,41.75850579,41.61399670,41.62914726
4.41000000,41.84647435,41.73012308,41.55740671,41.61155975
4.42000000,41.81395734,41.70199966,41.59216528,41.57609573
4.43000000,41.83610900,41.75461430,41.54684704,41.60632312
4.44000000,41.88324077,41.74959529,41.59267400,41.59884367
4.45000000,41.88117288,41.77922994,41.57639483,41.67282573
4.46000000,41.82482700,41.74074579,41.55239195,41.67597615
4.47000000,41.80528893,41.74282574,41.54784195,41.65661564
4.48000000,41.83618489,41.74524851,41.60403381,41.67296888
4.49000000,41.89437775,41.76274458,41.56839442,41.64030615
4.50000000,41.87876792,41.69646308,41.55692806,41.67138040
4.51000000,41.85073242,41.68416129,41.53150553,41.67099778
4.52000000,41.83115272,41.79647621,41.51807738,41.72031696
4.53000000,41.80080711,41.72983359,41.53159303,41.69509636
4.54000000,41.73463383,41.74089916,41.56616149,41.79063080
4.55000000,41.83579234,41.59481027,41.55682397,41.68226627
4.56000000,41.82593985,41.71235559,41.55163789,41.65593058
4.57000000,41.81394148,41.69093135,41.53940753,41.70323630
4.58000000,41.73389432,41.66324275,41.58346525,41.66604474
4.59000000,41.81190032,41.70961316,41.58390246,41.66953641
4.60000000,41.74212120,41.69478890,41.56322832,41.67282878
4.61000000,41.85963977,41.73629865,41.58758469,41.66270814
