time_s,wheel0_corrected_rad_s,wheel1_corrected_rad_s,wheel2_corrected_rad_s,wheel3_corrected_rad_s
0.00000000,75.78674929,75.52138838,75.28721482,75.36529159
0.01000000,75.80420911,75.47512459,75.27811629,75.37269439
0.02000000,75.72401811,75.41709969,75.25944650,75.37197404
0.03000000,75.73028165,75.41474441,75.27579267,75.39992414
0.04000000,75.71353586,75.41361582,75.30246502,75.42334109
0.05000000,75.83792963,75.41251900,75.27021657,75.47360659
0.06000000,75.82386510,75.49075891,75.31785949,75.42913081
0.07000000,75.86077016,75.47729635,75.32265233,75.42324378
0.08000000,75.78615373,75.54217820,75.28611773,75.36931359
0.09000000,75.79532498,75.47831309,75.33387994,75.33998991
0.10000000,75.73707929,75.45195471,75.32712234,75.38213894
0.11000000,75.72457747,75.40718497,75.26408919,75.35467538
0.12000000,75.79482098,75.41809696,75.31964212,75.37863373
0.13000000,75.78771880,75.45095923,75.28962382,75.45474824
0.14000000,75.86185933,75.48214805,75.30513226,75.44564683
0.15000000,75.76560059,75.49001871,75.35311930,75.44798731
0.16000000,75.79205856,75.44756243,75.27383696,75.41926682
0.17000000,75.78222261,75.42882660,75.27345286,75.42277441
0.18000000,75.76009743,75.42997086,75.24683517,75.38032508
0.19000000,75.77866386,75.42263273,75.29794210,75.33756382
0.20000000,75.75141810,75.37248152,75.30406927,75.35154766
0.21000000,75.79577470,75.43514183,75.32813196,75.38501852
0.22000000,75.76101909,75.44484070,75.32547067,75.39470845
0.23000000,75.74849029,75.49993346,75.33587292,75.39208552
0.24000000,75.79462807,75.50506074,75.30745917,75.40386367
0.25000000,75.84534127,75.47778464,75.30900571,75.40863688
0.26000000,75.79145864,75.46058758,75.29975008,75.40166521
0.27000000,75.78161654,75.45327877,75.30996057,75.44456414
0.28000000,75.82168332,75.45089739,75.34859044,75.46510601
0.29000000,75.83875691,75.47444485,75.33134906,75.45815098
0.30000000,75.82842762,75.48490971,75.31343680,75.43006214
0.31000000,75.77378026,75.52709328,75.32507352,75.41465526
0.32000000,75.82822377,75.52092169,75.35520071,75.45938610
0.33000000,75.83575078,75.49755732,75.32287365,75.42131427
0.34000000,75.87299294,75.49288652,75.35555095,75.36889486
0.35000000,75.83254927,75.42296557,75.31266732,75.38213400
0.36000000,75.81751003,75.47952248,75.29581345,75.36190083
0.37000000,75.72582500,75.48748892,75.28389009,75.35258643
0.38000000,75.79213399,75.52204212,75.30402893,75.41847668
0.39000000,75.79095238,75.50389339,75.29790447,75.38771625
0.40000000,75.93665497,75.50454810,75.30468008,75.44071849
0.41000000,75.84411426,75.52021653,75.32727526,75.44527543
0.42000000,75.85938486,75.50724461,75.33116104,75.34326284
0.43000000,75.71549211,75.50249169,75.33346151,75.41667992
0.44000000,75.77134273,75.46605119,75.31608712,75.40279449
0.45000000,75.84867601,75.49543093,75.29517481,75.46446104
0.46000000,75.82496250,75.45252358,75.33533350,75.46479063
0.47000000,75.82337979,75.50280488,75.34709290,75.45993115
0.48000000,75.81091289,75.52174765,75.36507682,75.42825706
0.49000000,75.84347520,75.53415306,75.46158493,75.41740403
0.50000000,75.84502267,75.52047578,75.33787596,75.46277035
0.51000000,75.79154884,75.46697558,75.30698504,75.39441587
0.52000000,75.81930622,75.50399938,75.28109349,75.45911271
0.53000000,75.82893952,75.54505621,75.33124297,75.44337165
0.54000000,75.83105876,75.50039508,75.35306558,75.44074222
