time_s,wheel0_corrected_rad_s,wheel1_corrected_rad_s,wheel2_corrected_rad_s,wheel3_corrected_rad_s
37.05000000,59.26345765,59.00388190,58.87246998,59.02778400
37.06000000,59.16292977,58.97762526,58.82470520,59.03333989
37.07000000,59.16032382,59.05011032,58.83167195,59.02393702
37.08000000,59.17627494,59.08958477,58.86098437,59.00313066
37.09000000,59.21997737,58.99105481,58.93590345,59.00775491
37.10000000,59.21167976,58.95222899,58.87292629,58.99942381
37.11000000,59.26353702,58.94698464,58.82347013,59.00880424
37.12000000,59.25750059,59.03125262,58.81720892,59.04069085
37.13000000,59.17498020,59.01350132,58.80480961,59.00980192
37.14000000,59.17891545,59.03536672,58.84247366,58.97976430
37.15000000,59.17799350,59.00869454,58.88741800,58.98599488
37.16000000,59.24950883,59.03789853,58.81530048,58.94035052
37.17000000,59.21544910,59.03674673,58.78372491,58.98721402
37.18000000,59.19144200,59.04447702,58.73362803,58.99892850
37.19000000,59.21541374,58.98662926,58.75898778,58.97387773
37.20000000,59.17152433,58.98402637,58.89692411,59.03982395
37.21000000,59.21020480,58.99364977,58.95112617,58.99302072
37.22000000,59.20497931,59.00282874,58.90085789,59.03840543
37.23000000,59.18756993,59.05033263,58.85993678,59.03102637
37.24000000,59.19253978,59.06024193,58.89921382,59.06956117
37.25000000,59.23015080,59.05373839,58.86693835,59.12902653
37.26000000,59.19616435,59.04265028,58.92200136,59.06339828
37.27000000,59.25298907,58.98431468,58.95073923,59.07800389
37.28000000,59.22259512,59.04495897,58.92264577,59.06953144
37.29000000,59.25935595,59.08568673,58.89682211,59.05230049
37.30000000,59.27610486,59.13386887,58.88346224,59.04278579
37.31000000,59.27444827,59.06806105,58.89151585,59.00422675
37.32000000,59.30606916,59.08374266,58.88836168,59.05294941
37.33000000,59.32170895,59.00898006,58.89680414,59.06236921
37.34000000,59.30983191,59.07735514,58.84794024,59.05835965
37.35000000,59.20316304,59.09735823,58.87438411,59.06647142
37.36000000,59.22514187,59.08337096,58.89507643,59.02849127
37.37000000,59.21556734,59.13031094,58.90553326,59.01279259
37.38000000,59.29383803,59.05756244,58.89334626,58.99376449
37.39000000,59.27077446,59.10768162,58.83829463,58.96307235
37.40000000,59.28964133,59.07424312,58.82387541,59.03427862
37.41000000,59.25587672,59.06136377,58.84311757,59.02815024
37.42000000,59.29226328,59.02776336,58.86233245,59.04526309
37.43000000,59.27833514,59.04905761,58.87631119,59.03543518
37.44000000,59.28053005,59.03770560,58.84363982,59.00739371
37.45000000,59.25990126,59.09189729,58.81802892,58.99914998
37.46000000,59.25211753,59.10911940,58.80005853,59.03295723
37.47000000,59.25013911,59.07197116,58.87412851,59.05502217
37.48000000,59.25161435,58.97930679,58.90510926,59.03301262
37.49000000,59.25717158,59.02679009,58.96862380,59.09871102
37.50000000,59.28491368,59.09894469,58.99844452,59.03882017
37.51000000,59.23899479,59.12566971,58.95115198,59.10181249
37.52000000,59.27831061,59.12313213,58.90753478,59.05320779
37.53000000,59.22770661,59.04924282,58.93786294,59.06771075
37.54000000,59.33968591,59.06204351,58.91147076,59.07836862
37.55000000,59.35276798,59.04120119,58.91291214,59.09505151
37.56000000,59.28901314,59.09411437,58.91511495,59.11629677
37.57000000,59.24437563,59.09311812,58.90678908,59.12364748
37.58000000,59.22351669,59.11713586,58.94854395,59.12993450
37.59000000,59.31700342,59.12370741,58.95073923,59.04084648
37.60000000,59.33187892,59.15283168,58.92792673,59.10280845
37.61000000,59.34369879,59.08671821,58.91009405,59.03100774
37.62000000,59.26291138,59.07779420,58.91529735,59.11523258
37.63000000,59.31214138,59.10328515,58.93792085,59.09127608
37.64000000,59.39785813,59.11703401,58.94662819,59.09116511
37.65000000,59.37173085,59.11226337,58.92993424,59.02366409
37.66000000,59.22311522,59.13171560,58.91155332,59.02628494
37.67000000,59.16553037,59.08403073,58.90739208,59.07526802
37.68000000,59.22622780,59.16990193,58.87909571,59.08293512
37.69000000,59.32342778,59.08655581,58.89892526,59.09360697
37.70000000,59.36059047,59.12754912,58.88277528,59.08076158
37.71000000,59.25835615,59.08629429,58.93094420,59.06575031
37.72000000,59.27439971,59.18712609,58.90340069,59.08340910
37.73000000,59.35946299,59.17115239,58.92926500,59.08536961
37.74000000,59.42490918,59.11955766,58.91002252,59.10018720
37.75000000,59.33377496,59.02644421,58.90277035,59.09111344
37.76000000,59.31488377,59.06979148,58.90717717,59.11246058
37.77000000,59.33745571,59.20522751,58.93723247,59.12584854
37.78000000,59.33091429,59.17900307,58.92722896,59.13086551
37.79000000,59.29813954,59.18202126,58.92057366,59.10467418
37.80000000,59.30673678,59.06567703,59.07499384,59.11201452
37.81000000,59.30313999,59.11068535,59.13469714,59.09604578
37.82000000,59.32638750,59.19078044,59.12635442,59.14431612
37.83000000,59.34063527,59.23185431,58.99771219,59.16585797
37.84000000,59.38189497,59.16881217,58.97655608,59.14553352
37.85000000,59.41360188,59.09390987,58.97103498,59.12999083
37.86000000,59.40248373,59.12764515,58.99101683,59.11842505
37.87000000,59.32595656,59.21379582,58.89965267,59.12925485
37.88000000,59.35092518,59.18690123,58.85688013,59.12199473
37.89000000,59.35953936,59.14359019,58.82712602,59.16508124
37.90000000,59.35204259,59.09941910,58.94323746,59.10348366
37.91000000,59.36466514,59.16764250,58.96398099,59.11795018
37.92000000,59.34531520,59.17744331,58.94383282,59.10164396
37.93000000,59.31528624,59.16654870,58.98982504,59.08777028
37.94000000,59.34190074,59.12549367,58.94715698,59.12056771
37.95000000,59.36609790,59.18376868,59.01764751,59.11712726
37.96000000,59.32129357,59.13598051,58.98910283,59.11235002
37.97000000,59.30066427,59.18079983,58.97638207,59.10081103
